-3,15-3,153,Westbound,2021-02-08 08:35:36,33.6755266,-84.4421634,181,146900,East Point Station,7028236,1832
-7,143-10,132,Southbound,2021-02-08 08:35:39,33.6808614,-84.2742586,15,153090,Panthersville Rd & Clifton Sp Rd,7016043,1551
0,115-16,36,Westbound,2021-02-08 08:35:39,33.7696391,-84.228841,111,903391,Indian Creek Station (East Loop),7021738,1555
-15,47-2,353,Southbound,2021-02-08 08:35:47,33.8207502,-84.4540604,60,900349,Marietta Blvd @ Moores Mill Ctr,0,2576
-1,103-1,8,Westbound,2021-02-08 08:35:47,33.746861,-84.3738926,107,103095,Memorial Dr & Boulevard,0,1429
-6,117-12,50,Westbound,2021-02-08 08:35:52,33.73718,-84.2169422,115,108096,Covington Hwy & Glenwood Rd,0,1611
-4,143-13,135,Northbound,2021-02-08 08:36:08,33.6675533,-84.244926,15,130090,Candler Rd & H F Shepherd Dr,6993300,1605
-1,68-1,418,Westbound,2021-02-08 08:36:08,33.7175663,-84.4276494,83,123900,Oakland City Station,7003387,1879
-1,51-8,387,Westbound,2021-02-08 08:36:31,33.7028124,-84.2852345,74,171002,Bull Run Dr & Lloyd Rd,6999765,1519
-5,194-1,233,Northbound,2021-02-08 08:36:35,33.5736422,-84.3501483,196,212168,Southlake Mall,0,7034
-1,193-9,232,Southbound,2021-02-08 08:36:35,33.5785296,-84.3866143,196,212148,Southern Regional Medical Center,7039983,1713
-5,189-2,197,Northbound,2021-02-08 08:36:37,33.7747169,-84.2989049,19,904262,Decatur Station,0,1603
3,191-2,211,Northbound,2021-02-08 08:36:43,33.678284,-84.4400534,192,146900,East Point Station,0,1856
-1,5-10,367,Westbound,2021-02-08 08:36:49,33.7376172,-84.4140497,71,114900,West End Station,6992749,1655
0,12-9,78,Eastbound,2021-02-08 08:36:50,33.7020227,-84.1729203,117,210346,Panola Road Park & Ride,0,2577
0,5-7,374,Northbound,2021-02-08 08:36:51,33.7660248,-84.511197,73,903743,Fulton Ind Blvd & MLK Jr Dr,0,1482
-5,21-3,271,Southbound,2021-02-08 08:36:51,33.8787555,-84.2921963,39,905540,Buford Hwy & Chamblee-Tucker Rd,7032501,1710
0,12-12,69,Eastbound,2021-02-08 08:36:55,33.7597959,-84.173952,116,903453,Redan Rd & Martin Rd,7031861,1563
-2,50-1,377,Southbound,2021-02-08 08:36:55,33.7541029,-84.4675583,73,903320,Hamilton E Holmes Station,7011292,1664
-2,39-9,343,Northbound,2021-02-08 08:36:59,33.7597076,-84.3493939,6,901155,Inman Park Station (North Loop),0,1528
-2,117-11,49,Eastbound,2021-02-08 08:37:02,33.7713584,-84.2517245,115,900686,Kensington Station,0,1523
