2,107-9,20,Southbound,2021-02-25 08:41:39,33.7970666,-84.388654,110,900644,Peachtree Rd & Peachtree Hills,7028049,1686
-6,126-2,105,Westbound,2021-02-25 08:41:47,33.8111806,-84.1811776,120,211482,Goldsmith Park & Ride,0,1423
-5,12-8,77,Westbound,2021-02-25 08:41:51,33.7232923,-84.1671132,117,210023,Panola Rd & Covington Hwy,0,1421
-6,58-1,398,Southbound,2021-02-25 08:41:54,33.6850334,-84.4584562,81,122362,Delowe Dr & Dewberry Ln,7039973,2311
-4,21-3,271,Southbound,2021-02-25 08:42:07,33.8493288,-84.3216417,39,906139,Buford Hwy & Clairmont Rd,7032501,1437
0,196-2,243,Westbound,2021-02-25 08:42:09,33.7718012,-84.3869046,2,907473,North Ave Station,7031367,2570
-3,71-11,426,Westbound,2021-02-25 08:42:13,33.6334341,-84.4988409,84,165038,Washington Rd & Lakemont Dr,0,1842
-3,115-17,37,Westbound,2021-02-25 08:42:20,33.6942458,-84.0835882,111,134088,Mall at Stonecrest,7036301,1503
0,119-5,64,Eastbound,2021-02-25 08:42:24,33.6985597,-84.0991306,116,134088,Mall at Stonecrest,0,7045
-12,15-2,152,Westbound,2021-02-25 08:42:29,33.6157972,-84.5003399,181,176014,Washington Rd & Roosevelt Hwy,7017160,1874
3,68-1,418,Westbound,2021-02-25 08:42:29,33.6984851,-84.4830815,83,122005,Campbellton Rd & Delowe Dr,7003387,1802
-1,115-6,43,Westbound,2021-02-25 08:42:31,33.7252963,-84.1810876,115,134005,Covington Hwy & Panola Rd,0,7036
-4,55-5,393,Westbound,2021-02-25 08:42:32,33.6813794,-84.4096184,78,159128,Cleveland Ave & Browns Mill Rd,0,1803
-3,148-1,149,Southbound,2021-02-25 08:42:40,33.6038995,-84.5379747,180,176150,Roosevelt Hwy & Buffington Rd,0,1801
-1,34-2,322,Westbound,2021-02-25 08:42:42,33.7728203,-84.4418202,50,904519,Bankhead Station,7023842,1679
-3,117-13,51,Westbound,2021-02-25 08:42:57,33.6920214,-84.0912619,115,134088,Mall at Stonecrest,0,1531
-2,36-4,332,Eastbound,2021-02-25 08:42:58,33.7633919,-84.4032377,51,905158,Joseph E Boone Bvd & Lowery Bvd,7007857,1468
0,8-1,469,Northbound,2021-02-25 08:43:00,33.664267,-84.3854756,89,166900,College Pk Station (South Loop),0,1835
-5,21-6,274,Southbound,2021-02-25 08:43:04,33.7075427,-84.3495248,4,127020,Moreland Ave & United Ave,0,1529
0,47-6,357,Northbound,2021-02-25 08:43:12,33.6980805,-84.4941281,66,145114,Greenbriar Pkwy & Fontainebleau,0,1445
-4,51-3,382,Eastbound,2021-02-25 08:43:18,33.7095679,-84.2718834,74,212224,Bull Run Dr & Lloyd Rd,0,1555
-2,124-6,103,Southbound,2021-02-25 08:43:20,33.8715018,-84.4565342,12,900079,Cumberland Transfer Center,7025123,7020
-4,5-5,372,Southbound,2021-02-25 08:43:23,33.7128425,-84.5887297,73,901381,Fulton Ind Blvd & Cascade Rd,0,2593
-24,78-4,461,Southbound,2021-02-25 08:43:23,33.6399604,-84.4572904,89,166900,College Pk Station (South Loop),0,1885
-2,30-6,312,Northbound,2021-02-25 08:43:29,33.8455812,-84.3722664,5,905429,Piedmont Rd & Peachtree Rd,0,7014
-3,26-1,292,Northbound,2021-02-25 08:43:32,33.7514125,-84.394521,49,115138,Windsor St & Richardson St,6998729,2539
-5,47-2,353,Southbound,2021-02-25 08:43:33,33.7566224,-84.4688342,60,903643,James Jackson Py & Hightower Rd,0,1456
-2,221-3,280,Northbound,2021-02-25 08:43:51,33.760927,-84.3875266,40,211645,Peachtree St & Alabama St,0,1467
0,66-1,414,Eastbound,2021-02-25 08:43:52,33.6520675,-84.4485295,82,166901,College Pk Station (North Loop),7041995,1807
-4,79-2,467,Southbound,2021-02-25 08:43:58,33.6427074,-84.4538295,89,166900,College Pk Station (South Loop),7032118,1863
0,181-2,176,Westbound,2021-02-25 08:44:00,33.7534424,-84.3915449,186,213360,Alabama St & Broad St (5 Pts),0,7062
0,194-6,238,Northbound,2021-02-25 08:44:02,33.6052941,-84.4348512,196,212115,Garden Walk Blvd & Riverdale Rd,7040296,1716
-5,110-1,21,Northbound,2021-02-25 08:44:05,33.8502392,-84.3619691,110,905890,Buckhead Station,7016519,1661
9,194-5,237,Southbound,2021-02-25 08:44:05,33.6501468,-84.4482232,196,166900,College Pk Station (South Loop),7004832,1648
-7,201-4,263,Northbound,2021-02-25 08:44:08,33.857928,-84.3118335,39,906138,Buford Hwy & Clairmont Rd,0,1710
0,103-1,8,Westbound,2021-02-25 08:44:34,33.7499865,-84.3853471,107,210431,Georgia State Station (East),0,7048
-8,189-2,197,Northbound,2021-02-25 08:44:42,33.8016464,-84.3095548,19,903581,VA Hospital,0,1481
-7,15-5,155,Eastbound,2021-02-25 08:44:45,33.569707,-84.5756807,181,190060,Smith St & Broad St,0,1828
0,201-5,264,Northbound,2021-02-25 08:44:46,33.8377638,-84.3346891,39,902150,Buford Hwy & Druid Hills Rd,7039729,1706
-6,47-3,354,Southbound,2021-02-25 08:44:53,33.6653752,-84.5177716,66,144130,N Camp Creek Pkwy & Darrah Dr,7025898,1458
-1,143-17,139,Southbound,2021-02-25 08:44:56,33.7021139,-84.269117,15,130214,Candler Rd & H F Shepherd Dr,7008466,2562
-1,6-4,404,Eastbound,2021-02-25 08:44:58,33.6579848,-84.4950974,82,211241,Shelby Ln & N Commerce Dr,0,2576
-2,850-1,535,Southbound,2021-02-25 08:44:59,33.6554893,-84.3995033,95,148092,King Arnold St & Sunset Dr,6996441,2387
-5,78-8,465,Northbound,2021-02-25 08:45:02,33.5669277,-84.5330267,89,900069,Lancaster Ln & Shannon Pkwy,6993679,1849
-1,141-5,125,Westbound,2021-02-25 08:45:07,33.8848543,-84.2219127,124,905371,Pleasantdale & Tucker-Norcross,0,1520
-1,201-11,258,Westbound,2021-02-25 08:45:07,33.7854081,-84.4237384,26,213419,W Marietta St & Joseph Lowery Bv,7006608,2586
-2,121-7,94,Southbound,2021-02-25 08:45:08,33.7998293,-84.4159459,12,901554,Howell Mill Rd & Spring Grove Av,0,1563
1,1-7,7,Eastbound,2021-02-25 08:45:10,33.7434251,-84.3582491,107,103098,Memorial Dr & Boulevard,7035985,1551
0,34-3,323,Eastbound,2021-02-25 08:45:13,33.7709339,-84.3865316,50,907473,North Ave Station,6993218,1670
-3,74-2,448,Southbound,2021-02-25 08:45:14,33.9188902,-84.3513589,87,903010,Hammond Dr & Barfield Rd,7047545,1660
-2,5-10,367,Westbound,2021-02-25 08:45:19,33.7241215,-84.4490041,71,900177,Cascade Ave & Beecher St,6992749,1655
1,143-15,137,Northbound,2021-02-25 08:45:39,33.7070121,-84.2721482,15,153016,Panthersville Rd & Clifton Sp Rd,7008318,1514
-2,24-2,285,Northbound,2021-02-25 08:45:46,33.7275308,-84.3785271,49,126038,McDonough Blvd & Sawtell Ave,7046986,1861
-2,117-3,53,Eastbound,2021-02-25 08:45:47,33.7054146,-84.1120409,115,133148,Covington Hwy & Chupp Rd,0,7037
1,71-1,424,Westbound,2021-02-25 08:45:53,33.6847955,-84.4949317,83,123900,Oakland City Station,7021831,2310
0,201-13,260,Eastbound,2021-02-25 08:45:54,33.753883,-84.3924714,26,102258,Alabama St & Broad St (5 Pts),7009545,1656
-2,49-8,365,Westbound,2021-02-25 08:45:55,33.7339175,-84.5323234,71,900861,Fortythree 75 Apartments,7051452,2557
-7,39-5,339,Northbound,2021-02-25 08:45:56,33.6558593,-84.3555755,55,212194,Jonesboro Rd & Conley Rd (N end),6995629,2408
-1,34-8,328,Eastbound,2021-02-25 08:45:59,33.7539566,-84.4712985,51,903320,Hamilton E Holmes Station,0,1459
0,143-6,145,Northbound,2021-02-25 08:46:10,33.7014437,-84.4300566,178,136901,Lakewood Station,0,1883
-5,181-5,179,Westbound,2021-02-25 08:46:10,33.7148211,-84.2138879,186,211898,Snapfinger Woods @ GA Piedmont,0,1504
-2,68-5,422,Westbound,2021-02-25 08:46:12,33.686916,-84.4908508,83,145026,Greenbriar Pkwy & Fontainebleau,0,1881
-1,51-4,383,Eastbound,2021-02-25 08:46:16,33.7577255,-84.3516461,74,901066,Inman Park Station (South Loop),7011152,1412
3,5-7,374,Northbound,2021-02-25 08:46:16,33.7545688,-84.4684446,73,903320,Hamilton E Holmes Station,0,1586
-1,39-6,340,Southbound,2021-02-25 08:46:19,33.7527773,-84.393509,55,102274,Alabama St & Forsyth St,7013763,1914
-2,120-1,79,Eastbound,2021-02-25 08:46:21,33.7010099,-84.1732073,117,210346,Panola Road Park & Ride,7052423,1415
-1,856-4,542,Northbound,2021-02-25 08:46:21,33.7126874,-84.4078674,95,137056,Metropolitan Pky @ Atlanta Tech,7052518,1945
-4,34-4,324,Eastbound,2021-02-25 08:46:22,33.7883463,-84.5044195,50,213523,UPS Distribution Center,7003249,1657
0,15-8,158,Eastbound,2021-02-25 08:46:30,33.6776939,-84.4402673,181,146900,East Point Station,7042561,1944
-10,55-7,395,Southbound,2021-02-25 08:46:42,33.6812448,-84.40846,81,114900,West End Station,0,1917
0,132-3,110,Northbound,2021-02-25 08:46:43,33.7731915,-84.2528382,121,900686,Kensington Station,0,2583
-5,123-1,97,Northbound,2021-02-25 08:46:51,33.7816205,-84.4106671,12,904669,10th St & Image Ave,7044743,7005
-2,196-10,242,Eastbound,2021-02-25 08:46:59,33.7722708,-84.3846327,2,907473,North Ave Station,7038268,1411
-2,132-4,111,Southbound,2021-02-25 08:47:01,33.8011684,-84.1953991,121,211710,Memorial Dr & N Hairston Rd,7026518,1432
1,27-1,296,Southbound,2021-02-25 08:47:03,33.7138982,-84.3733601,49,126018,McDonough Blvd & Sawtell Ave,6993374,2380
-2,5-11,368,Westbound,2021-02-25 08:47:06,33.7351448,-84.4140903,71,114900,West End Station,7023488,1588
-5,141-4,124,Eastbound,2021-02-25 08:47:07,33.9111441,-84.2629824,124,210565,Buford Hwy & Oakcliff Rd,0,1416
-4,850-3,537,Southbound,2021-02-25 08:47:09,33.6808833,-84.407768,95,158184,Metropolitan Pky & Cleveland Ave,7016626,1823
-3,51-1,380,Southbound,2021-02-25 08:47:25,33.7545262,-84.4677649,73,903320,Hamilton E Holmes Station,7010323,1573
-3,201-1,256,Eastbound,2021-02-25 08:47:27,33.7891821,-84.4381975,26,902019,Perry Blvd @ MARTA,7020214,2548
